Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
50466,-0.861437478,1.148820421,0.746644515,-0.972849805,0.39323127,0.053867584,0.348251621,0.527018777,-0.528474858,-0.748376321,-0.008132758,1.223369625,1.250666862,0.094059222,-1.085336745,0.592421939,-0.865761895,0.180090633,0.493832984,0.030924492,-0.161748775,-0.392887958,-0.208991696,-0.786777845,-0.027732313,0.346298753,0.179113636,0.098495625,1,0
50467,-1.134515916,-0.245661162,-0.719380559,-0.652483282,2.41487606,3.311922454,-0.38830561,1.369080632,-0.315841338,-0.762140529,-0.83494657,0.157106874,-0.136246898,0.384561385,-0.339451131,0.062645296,-0.307446738,0.02380548,0.690175918,0.301483512,0.015779783,-0.461511746,0.200127757,1.024642817,-0.4677439,0.122425288,0.01643094,0.002278825,85.35,0
50467,-1.693567034,-0.235290239,2.612464849,0.693228467,-1.172849555,0.573546153,-0.367712415,0.842622656,0.322329828,-1.226664389,0.366244281,1.756001738,0.465677858,-0.718729545,-2.603450109,-0.46707352,0.472400117,0.023765779,0.928146116,0.345119453,0.079520971,0.110247339,0.056576984,0.60948998,0.33840853,0.381105219,-0.076964264,-0.06598833,139.8,0
50468,0.634875549,-1.351754823,0.662401263,-0.607042473,-1.099581064,0.645784824,-0.589648839,0.392285635,1.709420939,-1.116427673,1.490893378,1.422191264,-0.666855446,0.12143167,0.706846476,-0.929259825,0.3456759,-0.232741521,0.156501193,0.277933435,0.194890094,0.326378791,-0.198395835,-0.257442515,0.231842281,-0.61724088,0.075111525,0.058585175,244.45,0
50468,1.064680375,-0.424149062,0.941228517,0.747630008,-0.750414386,0.456965851,-0.660138079,0.246145208,1.004506119,-0.299896324,-1.011757719,0.189985739,-0.206663724,-0.330333469,0.530470934,0.038029089,-0.056310016,-0.471055961,-0.22690924,-0.023502283,-0.066619372,-0.103048788,-0.046592818,-0.396402566,0.21612979,0.372753799,0.020068929,0.027796836,64.99,0
50468,-0.958505556,-4.329374839,-1.161445098,0.326094041,-1.909700831,-0.011130599,1.089588461,-0.305954104,-1.106417268,0.169491049,1.551306734,0.162524451,-0.372653219,0.393974858,-0.498732993,0.545019945,0.784528971,-1.387717195,0.294126275,2.395666461,0.95405926,0.095036681,-1.158522705,0.324351635,0.209384764,-0.189818845,-0.222496671,0.197132013,1192.36,0
50469,-0.908995143,0.805622654,1.585460164,1.212812175,0.46833859,0.285654642,0.399296166,0.218207708,-0.566266732,0.139871054,1.152244925,0.97714678,0.031312826,0.123282842,-0.436822078,-1.04525121,0.380002486,-0.225338863,1.056174507,0.166927696,0.008722277,0.299932831,-0.229824504,0.054595039,0.159823887,-0.203157795,0.261260928,0.19108799,20.19,0
50469,-0.741638284,1.114834839,0.935751617,-0.081471613,-0.345466633,-0.687705105,0.261885837,0.491787745,-0.259217205,-0.493767808,-1.303057447,-1.02519534,-1.637432672,0.791814282,1.045955183,0.554010198,-0.302947948,0.077287673,0.205582191,-0.081068592,-0.23075458,-0.847534813,0.027849394,-0.186412453,-0.158968384,0.11021709,0.122397806,0.050128761,17.99,0
50470,-0.279019577,1.183745578,0.696131482,1.007681627,-0.326510776,-0.85803374,0.329277237,0.291006009,-0.615055924,-0.352451482,-0.741350225,-0.219213578,-0.453973123,0.734591959,1.040689341,-0.120810714,-0.010848741,0.189601202,0.347516337,-0.168568415,0.16859169,0.374642311,-0.043901133,0.374948445,-0.150970016,-0.325833627,-0.0482181,-0.01925627,11.9,0
50471,-0.701408012,1.419513057,1.304109487,0.059744687,-0.135925052,-1.175521548,0.727028604,-0.14772829,-0.236176131,-0.107496714,0.197240081,0.308723723,0.571950229,-0.617054628,0.835707158,0.228659459,0.08272319,-0.331948638,-0.244251757,0.247109823,-0.248802672,-0.609652926,0.036728144,0.669592128,-0.147259713,0.041657979,0.218076398,0.161940817,0.99,0
50471,-0.750353871,1.324904215,1.080095129,1.326728773,-0.140159988,0.03986146,0.319782608,0.512312083,-0.517785735,-0.346018381,-0.714838267,0.486194208,0.23244399,0.267373487,0.142117971,-1.112162565,0.779161839,-0.67941179,0.714623124,0.058534706,0.014453988,0.286758365,-0.083727648,0.105724339,-0.052167716,-0.222503634,0.304021936,0.143393018,17.96,0
50471,-0.817114763,0.987801533,0.835677372,0.090049124,-0.171087136,0.010585643,0.426862583,0.428866072,-0.100617155,-0.741250674,-1.733746801,0.45570892,0.867591096,-0.194129805,-0.721024811,-0.163119927,-0.09140824,-0.148578482,0.619301621,0.152260671,0.007050781,0.184183416,-0.120285329,-0.386666753,0.048436486,0.413112279,0.219193666,0.135662054,59.99,0
50471,-1.950086602,-1.502610454,2.279663514,-1.07487181,-0.567309667,-1.053261342,-0.468165084,-0.041007676,-0.310435214,0.081006886,-0.829502372,-0.054826851,0.207254084,-0.851628659,-0.529282955,-1.114034852,-0.09526919,0.929956762,-1.249735698,-1.078193333,-0.531971673,-0.338742316,1.01124077,0.725979653,-0.305016186,0.772053989,0.090733326,0.013674596,37.65,0
50471,1.361422951,-0.348132782,0.026351968,-0.528539045,-0.773391187,-1.208452651,-0.037906279,-0.403312089,-1.164426619,0.633047574,-0.329585853,0.385752725,1.226542523,0.067186175,0.624148607,-1.556101392,-0.009566597,0.656045704,-0.689471967,-0.373495684,-0.408616792,-0.699061901,0.004015605,0.443273455,0.385554526,0.804682776,-0.059326957,0.010751862,35,0
50471,-1.20493575,-0.563885928,1.553610009,0.533105245,-0.09851871,-0.003480386,-0.517158444,-0.212850942,1.315363439,0.625849573,-1.480583398,-1.01181479,-1.09468921,-0.660736973,1.360989347,-0.294203525,0.116200596,0.320877049,2.414724911,-0.480694256,-0.26288062,0.050421015,0.321501937,-0.388482804,-0.696531991,1.15754289,-0.577939048,-0.097350419,1,0
50471,-0.181216622,0.671609327,0.175150254,0.072183121,2.358566549,3.965889484,-0.06165267,0.987856669,-0.343766707,-0.273481622,-0.598448044,-0.054475481,-0.165931936,0.079401886,0.312631025,-0.451594554,-0.200426496,0.207852869,1.540858881,0.139725753,-0.191537761,-0.497715248,-0.102755881,0.991237377,-0.18876019,-0.448113796,0.195119222,0.152309291,6.07,0
50471,-0.965403852,0.270546291,1.877726321,-1.769647257,-0.403310477,-0.397799127,0.135203621,0.322686037,1.09202719,-0.970535879,-1.195527462,-1.043973658,-2.588437277,-0.164012901,-0.579819407,0.390077046,-0.225092557,-0.612322236,-1.672313855,-0.296775521,0.078092417,0.337115597,-0.11456712,0.117279791,-0.257379366,1.228906303,0.10725501,0.145722271,1.95,0
50472,0.993439676,-0.421183498,0.755919746,0.27942497,-1.140754757,-1.07188111,-0.10660581,-0.177465444,0.348166304,-0.226346803,0.064482917,0.339123775,0.121098675,0.131015482,1.267040307,0.457429399,-0.295032854,-0.508839188,-0.203630068,0.187639751,-0.095518228,-0.577930809,0.083341893,0.750207124,-0.080801422,0.755052476,-0.085880703,0.040215542,132.24,0
50472,-0.741281316,0.5750857,2.148448124,0.843539597,-0.558625888,0.349874159,0.766326434,-0.13722226,0.424856559,-0.208465444,-0.463145431,-0.019314771,-0.497511457,-0.541812519,0.08168564,-0.618386608,0.085101647,-0.373503307,-0.583638579,-0.177213594,0.200318316,0.98760745,-0.116148063,0.420605253,-0.293839657,-0.330600282,-0.172861452,-0.079023356,99,0
50472,-6.694778926,-4.783421681,0.531473671,1.825281687,1.128649505,-0.587903042,1.796257846,-1.473409037,1.93454523,2.052226353,0.050307144,-0.784640567,-0.876064657,-1.44664123,1.277663445,-0.65556173,-0.082813397,-1.116709581,1.326943162,-2.990984946,-1.486346848,0.048534535,1.698012695,0.140710461,0.987834225,0.332292376,-3.034267308,4.420232513,58.81,0
50472,-0.46151612,1.009451361,1.584235717,-0.148871272,-0.004074295,-0.552681218,0.646869006,0.060047264,-0.706719844,-0.158068074,1.353243105,0.809275075,0.272258307,0.274396646,0.112268432,0.381392626,-0.663614027,0.105781493,0.300387405,0.139907868,-0.169739717,-0.456041681,-0.026241767,0.31835302,-0.210863559,0.052610303,0.261820532,0.111811996,8.42,0
50472,1.125654457,-0.217155146,1.35088403,0.799161702,-1.155100707,-0.108364624,-0.73798094,0.217749386,0.689312813,-0.064838812,1.113467479,1.085486981,-0.287382107,-0.156190078,-0.493354996,0.308916161,-0.338336945,0.217871429,0.173523877,-0.112015582,-0.029530984,0.064154501,0.04716104,0.565616451,0.189960563,0.287699656,0.012227903,0.01848325,7.98,0
50472,0.450279107,1.54902795,-3.822356414,0.571171134,3.039272876,2.410023339,0.175140309,1.131948748,-0.659195978,-1.392263301,0.789372991,-0.697816634,-0.211939503,-3.055489926,1.240507512,1.298327013,2.492238721,2.021701027,-0.055286903,0.207386357,-0.13222516,-0.489772287,0.210312705,0.649231197,-0.259363928,-0.384851898,0.118033626,-0.050678377,48,0
50472,-1.712483353,0.06294842,1.985983766,0.990465176,-1.156444202,0.079250155,-0.151341005,0.842918933,-0.32055856,-0.372846388,0.701027466,-0.408545408,-1.817004396,0.819792157,1.210029607,0.708474308,-0.37221057,1.483291009,0.445157285,0.512207002,0.348322066,0.390106581,0.180094084,0.264388874,0.23065617,-0.231279747,0.173723083,0.012445946,180,0
50473,1.48739694,-0.991074008,0.717669703,-1.254886553,-1.856778054,-1.211649765,-1.009228859,-0.182575739,-1.714388455,1.443584443,-0.269814733,-1.207198586,-0.482809446,-0.106522355,0.737333387,-0.321614966,0.644600155,-0.232841941,-0.271150634,-0.399464365,-0.444199272,-0.985099584,0.265314388,0.617071745,0.043864145,-0.49695115,0.030105201,0.029363478,12.52,0
50473,-0.424805142,0.600847126,1.767803385,1.1284956,0.264062746,-0.636429282,0.786458384,-0.193878723,-0.478211782,-0.005499218,0.168854705,-0.275322976,-0.788276399,0.323623451,1.315862173,-0.701741365,0.198511318,-0.623608929,-0.083340616,0.09945183,-0.00562821,0.046334231,0.157955809,0.56298225,-0.651220853,-0.573474263,0.008012894,-0.045400313,34.98,0
50474,-1.911743585,0.018463743,2.747756228,0.342603047,-0.151948006,0.649631825,-0.431632054,0.15583646,1.439771094,0.284007724,0.115494763,1.026946683,-0.216216194,-1.415435443,-2.321772615,-0.514864141,-0.000561457,0.042946435,1.190425088,-0.181810468,-0.366603916,-0.026115866,-0.735356776,0.114485339,0.310440869,0.396495984,0.114238669,-0.11882685,57.35,0
50474,1.23237636,0.303400867,0.425362798,0.778112095,-0.603644361,-1.279112873,0.038589089,-0.178377696,0.133775398,-0.259254468,0.086057036,-0.0917453,-0.647633266,-0.105418881,1.159734007,0.421835841,0.15983911,-0.30527275,-0.315754539,-0.143233648,-0.275454109,-0.836892051,0.179257733,0.649151319,0.144915876,0.07692557,-0.028020295,0.032407152,1.98,0
50474,1.256386191,0.362536415,0.306148916,0.691198739,-0.358472263,-1.067232994,0.095187466,-0.210479524,0.014373692,-0.28633375,-0.050103269,0.298075168,0.348839768,-0.312052349,1.080983993,0.474396392,-0.01418272,-0.312363811,-0.197272152,-0.072373764,-0.286438126,-0.821022,0.127054982,0.343163054,0.220866779,0.094317533,-0.022319348,0.031064187,1.98,0
50474,-0.276765755,0.589187735,1.838801983,-0.13527682,-0.314698213,-0.124096912,0.095864227,0.262465726,-0.204333929,-0.302991864,0.694174707,-0.240960464,-1.304005308,0.392572079,0.57444833,0.843694142,-0.822442185,0.807914444,0.240588802,-0.101479091,-0.001105253,-0.140481205,-0.086672964,-0.028188361,-0.308713402,0.181032962,0.005866133,0.015328317,5.99,0
50474,1.314863527,-1.395215863,0.62443731,-1.267473339,-1.623029124,-0.087890932,-1.151079793,0.037688029,-1.62891662,1.395568987,0.635047136,0.078496792,0.515123058,-0.557560213,-1.176390044,-0.43149616,0.48484018,0.150394987,0.572363202,-0.163977697,-0.442717666,-0.948932121,0.057825272,-0.029163965,0.196101932,-0.432139278,0.036526323,0.027270973,88.02,0
50475,1.002320969,0.073574185,0.071632327,1.001349682,0.000882337,-0.286162665,0.32859114,0.022707784,-0.378345241,0.094996277,1.537794472,0.763134133,-0.724223571,0.883274439,0.404154973,-0.064844387,-0.289028132,-0.544920566,-0.183576335,-0.038626304,-0.266448559,-1.015916448,0.095275519,-0.048125833,0.25066313,-0.736013326,-0.003369883,0.023597388,87.84,0
50475,-0.773849832,0.389610827,2.07319722,1.352987252,0.169529322,1.617915892,-0.06844135,0.606729959,0.354917576,-0.30402346,-0.170906349,1.138536055,0.023615939,-0.689642237,-2.004012811,-1.218816483,0.599581454,-0.304631022,1.890395228,0.310302321,-0.3388429,-0.510651357,-0.077859976,-0.807380684,0.060735247,-0.337824888,0.422671735,0.172884512,45.35,0
50475,-3.486217505,-2.463980538,0.554519323,0.147523092,0.691307588,-0.357450904,0.369643487,0.800606757,-0.798204719,-0.966397616,1.45925585,1.009092938,0.070582088,0.837279467,0.345041302,0.239757677,-0.141917455,-0.429934875,-1.276552373,1.423190896,0.526722473,-0.068279113,0.834380227,-0.292511213,-0.020973459,0.240357203,0.085786764,-0.263715724,395,0
50475,1.157926666,-0.375260871,0.195611913,-0.895422199,-0.395176979,-0.071739304,-0.223241014,0.110412986,1.288588563,-0.992870457,1.161907604,1.630797246,-0.04503914,0.199335021,0.049006508,-0.995762303,0.083482753,-0.265588848,0.997960231,-0.088482063,-0.167147622,-0.253566727,-0.061791733,-0.288638925,0.570616294,-0.769941279,0.072484046,0.012449872,29.66,0
50476,1.55997008,-1.098219184,0.197912743,-1.420134004,-1.493242272,-0.79798892,-1.065346123,-0.100599032,-1.496187039,1.504453244,-1.276983159,-2.147810281,-1.494579822,0.07578672,0.830612996,-0.159590926,0.446872426,0.374368342,-0.041929082,-0.453383517,-0.273156702,-0.482707179,0.001121447,-0.194906557,0.384700809,-0.16790822,0.016446157,0.010811345,10,0
50476,1.538247064,-0.842886842,-0.189668628,-1.322174192,-1.169558153,-1.357057285,-0.453642414,-0.40596905,-2.14705015,1.501694467,-0.524591666,-1.121548958,0.020972116,0.042248005,0.315184818,-0.758075068,0.686601542,-0.207139835,-0.126794918,-0.343372012,-0.169570647,-0.127833158,-0.086805614,0.387283566,0.665388876,-0.083602238,-0.007556669,0.007876665,25,0
50476,-0.977642721,1.326670659,1.22169732,-0.068635298,-0.518208381,-0.603300115,0.510274367,0.362502113,-0.952383711,-0.324981879,1.539542411,1.450080151,1.109511484,0.403105239,-0.014679663,0.411224351,-0.480233703,-0.024364282,0.213686358,0.054480545,-0.094149769,-0.360760639,0.094001124,0.54616026,-0.188220045,0.028525961,0.028871521,0.036958931,49.99,0
50477,-2.313146873,-0.179651377,0.696706612,-0.258433412,0.597861623,-1.004385214,1.011802945,-0.196971205,0.27902135,-0.082170499,0.468627787,-0.231404103,-2.307660469,0.401501472,-1.566225308,0.444986867,-0.978377559,0.196895793,-1.306477696,-0.804294106,-0.022695653,0.154135077,-0.767797471,0.329394387,0.024464108,-0.766714354,-0.753543638,-0.397982336,91.53,0
50477,-0.774476402,0.889618132,1.91353783,0.011090227,0.513748135,-0.866264029,1.337321155,-0.379535006,-0.613326224,-0.582680765,-0.462127425,-0.064208321,0.171761536,-0.023036236,0.355674533,0.09132151,-0.752327233,-0.10579161,-0.838372788,0.070379055,0.060298231,0.214151524,-0.355682663,0.392546406,0.695902172,-0.438837988,-0.146472316,-0.155671279,39.9,0
50477,1.14731497,0.10636479,-0.018899763,0.90951757,-0.234266582,-0.290336622,-0.195350924,0.090987487,0.417814339,-0.600363586,0.947385684,0.540771202,-0.648461598,-1.293994522,-0.859091344,0.419752257,0.791152044,0.696957912,0.393595704,-0.045529876,-0.14516179,-0.271835459,-0.157587264,-0.056328656,0.539883967,0.413457231,-0.009104788,0.031672789,29.56,0
50477,1.173260501,0.248072779,-0.017205658,0.862140322,0.389555612,0.295545807,0.109892966,0.1514184,-0.290249372,0.163473748,0.765823989,0.470065881,-0.576426647,0.755422876,0.511435229,0.342155743,-0.662700319,-0.297738186,0.11174303,-0.142879716,-0.447466636,-1.409549652,0.129346994,-0.93677347,0.236063323,-0.770711149,0.015144899,0.008898668,22.4,0
50478,1.396845922,-1.16418377,0.657883399,-1.292375923,-1.773005996,-0.896866576,-1.008529438,-0.187036075,-1.738562977,1.390172262,-0.435008322,-0.867339216,0.489878793,-0.35832442,0.76707101,-0.179004297,0.429896099,-0.066691424,-0.256557988,-0.215645599,-0.336397007,-0.743669715,0.132305968,0.34132705,0.109776522,-0.416054735,0.032378014,0.039299161,67.76,0
50478,-0.688514428,1.150049604,1.058543947,0.671901593,0.06573912,0.226706265,0.098872784,0.663070309,-0.918535128,-0.342074623,0.855783913,0.2974682,-0.713457195,0.962210944,0.763775255,-0.045250869,-0.101610154,0.383021096,0.504457047,-0.159121029,0.152950209,0.293932787,-0.09851095,-0.330570578,-0.306420131,-0.379242944,0.044655242,0.06573462,5,0
50479,1.510872748,-1.03713492,0.669588863,-1.094284907,-1.622450533,-0.620636446,-1.054477477,-0.184928303,-1.451494182,1.253667405,-0.793951088,-0.168429766,1.172036716,-0.930190142,-0.90435309,-1.023400701,0.933777018,-0.386939648,0.143983251,-0.323968489,-0.255313366,-0.051925021,-0.035600314,0.429771323,0.575470717,-0.103133066,0.055593789,0.017851443,2,0
50479,-1.735621078,-1.310533185,0.937486521,-2.055757259,1.618807421,-2.819755299,0.09407998,-0.17255085,0.589917453,-1.592802177,-0.345103515,0.266062908,-0.602308254,0.600024812,0.920596159,-0.573115459,-0.213011978,-0.464221607,0.478180009,0.412963312,-0.112756729,-0.966674599,0.376171859,0.351825626,0.014079441,-0.529897195,-0.021440054,0.146912436,49.95,0
50480,1.497978759,-0.666632544,-1.492649767,-1.708328877,1.693546603,3.160212092,-0.862606277,0.70377,-0.894628034,0.645556108,-0.259191052,-0.643665736,-0.004625407,-0.06865231,-0.049977636,0.847596599,0.119397108,-1.225507491,1.189575381,0.153982363,0.092142644,0.193011659,-0.192538207,1.056017851,0.952868748,-0.049022507,-0.005017657,-0.004329626,1.79,0
50480,-0.834645205,1.164390791,1.04018717,-0.228416676,-0.004466166,0.055293877,0.207744281,0.658734054,-0.823280883,-0.423773297,1.091270792,0.822710883,0.14495327,0.64510543,0.374989291,0.319531099,-0.324651754,-0.166001079,0.062062944,0.0113199,-0.119715469,-0.433205848,0.037653533,-0.332797888,-0.219923156,0.105858037,0.14849858,0.042184401,16,0
50480,-1.568174951,0.653314694,2.537747801,0.870279209,-0.455171747,3.165759127,-0.963406342,-0.700305085,1.310428115,-0.730010091,-0.683806211,0.904487493,-0.41435391,-1.082441422,-0.726809937,-1.891401294,1.646163851,-1.968707846,-1.191316503,-0.713767238,1.660574478,0.518321882,0.036263393,-0.934871989,-0.282877302,-0.15219912,0.153878106,0.104847003,72.7,0
50480,-1.386976378,-0.223350002,0.673721528,-1.556365718,-0.688336306,-0.527275635,-0.092204465,0.508453654,-1.021146913,0.102578299,0.158774695,-0.682458424,-1.534859931,0.189575584,-1.746310506,1.133894675,0.320148035,-0.831222268,0.75323969,0.049228459,0.197741669,0.346400661,-0.193842658,0.011967876,0.138836659,-0.328317637,0.101147324,0.065401428,92.99,0
50480,-1.865177856,1.755395281,1.001021132,1.368797355,-0.149915611,-0.083592932,0.018068333,0.810109394,-0.776404327,-0.226288729,-1.923230956,-0.067760338,-0.281110936,0.252021823,-1.440549639,0.89758402,-0.45821532,-0.384427331,-1.21717891,-0.549254316,-0.083952217,-0.685724335,-0.121064431,-0.16328182,-0.093427797,-0.423073807,-0.676841239,-0.045644395,8.99,0
50481,1.347595535,-0.534590342,-0.053199101,-0.759103678,-0.776631525,-0.791873362,-0.283339785,-0.080589351,-1.117803465,0.879073748,0.751148786,-0.295580665,-1.303690249,0.771523056,0.200021126,-1.01684794,-0.225184217,1.137259178,-0.062986762,-0.515747195,-0.780945083,-1.996481786,0.236558035,-0.080561819,-0.058285582,0.630456468,-0.093874438,-0.004666398,29.9,0
